,node_1,node_2,edge
8763,0735224625,pacing,provides
8764,human_emotions,character_development,influences
8765,dramatic_narrative,pacing,affects
8766,psychological_exploration,character_development,explores
8767,complex_plots,mystery_genre,is_a_feature_of
8768,intricate_storytelling,psychological_exploration,requires
8769,0738713708,faerie_stories,is_a
8770,0738713708,character_development,features
8771,0738713708,Maggie_Stiefvater,authored_by
8772,0738713708,harpist_protagonist,has
8773,0738713708,deception,explores
8774,Maggie_Stiefvater,harpist_protagonist,authored
8775,harpist_protagonist,character_development,undergoes
8776,fantasy,faerie_stories,genre_of
8777,character_development,deception,motivates
8778,music,harpist_protagonist,profession_of
8779,0743223136,american_history,describes
8780,0743223136,biography,is
8781,0743223136,early_american_history,covers
8782,0743223136,political_history,details
8783,0743223136,well_written_narrative,provides
8784,biography,well_written_narrative,is_a
8785,early_american_history,Narrative of Early American History,is_a
8786,Narrative of Early American History,well_written_narrative,is_a
8787,political_history,Political Development,is_a
8788,american_history,early_american_history,is_a
8789,0743226712,military_history,describes
8790,0743226712,historical_context,provides
8791,0743226712,character_development,depicts
8792,0743226712,historical_accuracy,ensures
8793,0743226712,military_strategy,analyzes
8794,military_history,military_strategy,is_a_part_of
8795,military_history,historical_context,provides_context_for
8796,character_development,military_history,occurs_in
8797,military_strategy,historical_accuracy,affects_level_of
8798,historical_context,historical_accuracy,influences_level_of
8799,0743226720,historical_events,describes
8800,0743226720,military_history,depicts
8801,0743226720,leadership,explores
8802,0743226720,historical_narrative,provides
8803,0743226720,character_development,showcases
8804,leadership,military_history,is_part_of
8805,military_history,historical_events,is_part_of
8806,historical_narrative,historical_events,describes
8807,character_development,leadership,contributes_to
8808,historical_narrative,character_development,illustrates
8809,0743227441,Tudor_history,set_in
8810,0743227441,historical_fiction,is_a
8811,0743227441,power_struggles,depicts
8812,0743227441,women_in_history,focuses_on
8813,0743227441,engrossing_stories,tells_in_an
8814,historical_fiction,engrossing_stories,is_a
8815,historical_narratives_and_power_struggles,power_struggles,is_about
8816,Tudor_history,women_in_history,intersects_with
8817,power_struggles,women_in_history,affects
8818,power_struggles,exploration_of_historical_power_dynamics_and_the_role_of_women_in_shaping_them,is_a_part_of
8819,0743237188,complex_plots,presents
8820,0743237188,realistic_characters,lacks
8821,Narrative Depth,complex_plots,requires
8822,complex_plots,Narrative Depth,provides
8823,Narrative Depth,realistic_characters,enhances
8824,realistic_characters,Narrative Depth,contributes_to
8825,0743243773,compelling_narratives,presents
8826,0743243773,teaching_experience,describes
8827,0743243773,memoirs,is_a
8828,0743243773,human_condition,explores
8829,0743243773,author_courage,demonstrates
8830,compelling_narratives,personal_stories,are_types_of
8831,author_courage,teaching_experience,can_enhance
8832,human_condition,reflection_on_life,is_a_part_of
8833,memoirs,compelling_narratives,are_examples_of
8834,insight_into_human_experience,human_condition,provides
8835,0743253973,coming_of_age_stories,is_a
8836,0743253973,historical_context,set_in
8837,0743253973,character_development,features
8838,0743253973,relationships,explores
8839,0743253973,war_context,depicts
8840,Narrative Structure,Conflict and Overcoming Adversity,is_a_part_of
8841,character_development,Personal Growth,is_a_part_of
8842,relationships,character_development,influences
8843,coming_of_age_stories,Personal Growth,is_a_type_of
8844,war_context,historical_context,is_a_type_of
8845,0743270754,political_biography,is
8846,0743270754,historical_context,provides
8847,0743270754,complex_characters,depicts
8848,0743270754,presidential_history,contributes
8849,0743270754,well_written_prose,features
8850,well_written_prose,political_biography,requires
8851,narrative_structure,political_biography,has
8852,complex_characters,political_biography,includes
8853,historical_context,presidential_history,is_a_part_of
8854,historical_perspective,presidential_history,provides_insight_into
8855,0743272935,Chinese_culture,explores
8856,0743272935,authentic_representation,provides
8857,0743272935,character_development,features
8858,0743272935,historical_context,set_in
8859,0743272935,classic_literature,is_an_example_of
8860,storytelling,character_development,enables
8861,Chinese_culture,cultural_representation,is_represented_by
8862,classic_literature,historical_context,provides_context
8863,human_experience,storytelling,is_subject_of
8864,authentic_representation,cultural_representation,ensures
8865,0743289412,character_driven_stories,is_an_example_of
8866,0743289412,psychological_thriller,is_a_genre_of
8867,0743289412,complex_plots,features
8868,0743289412,character_development,emphasizes
8869,0743289412,absorbing_stories,provides
8870,complex_plots,narrative_depth,causes
8871,character_driven_stories,character_development,is_a_part_of
8872,character_driven_stories,absorbing_stories,is_a
8873,human_complexity,mental_intrigue,is_a_manifestation_of
8874,psychological_thriller,mental_intrigue,provides_example_of
8875,07432392332,horror_genre,belongs_to
8876,07432392332,complex_plots,features
8877,07432392332,character_development,emphasizes
8878,07432392332,Stephen_King_authorship,represented_by
8879,07432392332,compelling_narratives,delivers
8880,compelling_narratives,genre_with_depth,is_characteristic_of
8881,genre_with_depth,character_development,requires
8882,masterful_storytellers,horror_genre,is_associated_with
8883,Stephen_King_authorship,horror_genre,is_known_for
8884,intricate_storytelling,complex_plots,is_manifested_in
8885,0743296419,disability_issues,addresses
8886,0743296419,realistic_characters,develops
8887,0743296419,legal_issues,explores
8888,0743296419,character_development,focuses_on
8889,0743296419,well_written_prose,features
8890,realistic_characters,well_written_prose,requires
8891,character_development,human_experience,represents
8892,representation,disability_issues,deals_with
8893,legal_issues,conflict,can_be_a_source
8894,character_development,character_development,is_a_part_of
8895,0743296435,predictable_plots,has
8896,0743296435,character_driven_stories,is_known_for
8897,0743296435,autism_representation,features
8898,0743296435,open_ended_conclusions,presents
8899,0743296435,psychological_thriller,belongs_to
8900,character_driven_stories,character_development,causes
8901,predictable_plots,character_driven_stories,contrasts
8902,autism_representation,mental_health_exploration,related
8903,open_ended_conclusions,psychological_thriller,is_a
8904,unconventional_narratives,character_driven_stories,is_a
8905,0743297334,historical_context,set_in
8906,0743297334,complex_characters,features
8907,0743297334,engaging_narratives,provides
8908,0743297334,character_development,focuses_on
8909,0743297334,well_written_prose,delivers
8910,well_written_prose,engaging_narratives,enhances
8911,character_development,complex_characters,requires
8912,historical_context,well_written_prose,supports
8913,engaging_narratives,character_development,facilitates
8914,complex_characters,historical_context,enriches
8915,0743298020,plot_complexity,offers
8916,0743298020,character_development,features
8917,0743298020,gothic_novels,is_a
8918,0743298020,unreliable_narrators,includes
8919,0743298020,believability,questions
8920,gothic_novels,narrative_structure,has_type
8921,character_development,psychological_exploration,is_aspect_of
8922,plot_complexity,narrative_structure,is_aspect_of
8923,unreliable_narrators,psychological_exploration,is_aspect_of
8924,supernatural_elements,believability,affects_level_of
8925,0743298039,gothic_mystery,is
8926,0743298039,reclusive_writer,features
8927,0743298039,absorbing_plots,has
8928,0743298039,character_development,prioritizes
8929,0743298039,historical_context,explores
8930,moody_atmosphere,gothic_mystery,causes
8931,character_development,reclusive_writer,is_a_part_of
8932,absorbing_plots,intricate_storytelling,is_a_type_of
8933,historical_context,isolation,contributes_to
8934,reclusive_writer,moody_atmosphere,creates
8935,0743298071,gothic_folktales,is_a
8936,0743298071,compelling_characters,features
8937,0743298071,historical_context,set_in
8938,0743298071,complex_plots,has
8939,0743298071,atmospheric_writing,employs
8940,gothic_folktales,compelling_characters,feature
8941,atmospheric_writing,gothic_folktales,style
8942,historical_context,complex_plots,setting
8943,compelling_characters,historical_context,influence
8944,complex_plots,atmospheric_writing,enhancement
8945,0743412273,horror_genre,is_a
8946,0743412273,character_development,features
8947,0743412273,supernatural_elements,includes
8948,0743412273,early_king_novels,is_an_example_of
8949,0743412273,suspenseful_narratives,delivers
8950,early_king_novels,suspenseful_narratives,genre
8951,suspenseful_narratives,horror_genre,subgenre
8952,early_king_novels,character_development,theme
8953,supernatural_elements,Supernatural Threats,aspect
8954,Fear and the Unknown,horror_genre,emotion
8955,0743418174,character_development,focuses_on
8956,0743418174,unrealistic_scenarios,contains
8957,0743418174,relatable_characters,features
8958,0743418174,formulaic_plots,suffers_from
8959,0743418174,emotional_connection,encourages
8960,unrealistic_scenarios,formulaic_plots,often_occur_together
